count,id,lat,lon
2,551056001381,43.876,-90.17
2,551068001393,45.782,-88.002
2,551086001415,43.685,-88.542
2,551092001430,44.891,-87.871
2,551119001359,43.998,-88.61
2,551119001504,44.029,-88.523
2,551131001509,44.95,-90.579
2,551155001529,45.636,-87.995
2,551158001531,44.444,-92.149
2,551161001534,45.057,-87.753
2,551182001550,44.21,-89.494
2,551203001571,46.78,-91.381
2,551209001575,42.693,-90.695
2,551215002833,43.042,-91.127
2,551218000445,45.233,-91.983
2,551236001643,42.721,-87.79
2,551254001658,43.493,-90.678
2,551269001669,44.148,-87.953
2,551310001727,43.733,-88.784
2,551314001732,44.63,-89.313
2,551347001764,43.265,-90.957
2,551350000496,44.891,-87.289
2,551371001804,45.73,-91.937
2,551377001807,44.444,-88.575
2,551383001813,42.575,-90.23
2,551389001816,45.786,-92.377
2,551413001833,44.772,-87.523
2,551419001844,44.759,-90.294
2,551425002346,43.179,-90.079
2,551443001866,44.962,-90.924
2,551452001882,44.074,-88.298
2,551497001919,45.455,-90.994
2,551506001955,45.398,-92.139
2,551593002067,45.39,-87.964
2,551602002094,43.086,-90.883
2,551647000548,43.48,-90.191
2,551659002164,45.156,-88.765
2,551674000277,42.577,-88.564
2,551686002194,45.819,-91.013
2,551704002201,43.622,-89.76
2,551713002224,43.662,-90.223
2,560109000040,44.268,-107.962
2,560215000037,42.856,-105.871
2,560267000366,43.542,-109.63
2,560282000370,42.999,-108.855
2,560299000172,42.136,-104.342
2,560318000179,42.265,-104.742
2,560450000388,41.271,-110.34
2,560570000362,43.245,-108.116
2,560609000342,44.102,-104.621
2,560624000347,44.009,-107.962
2,720003000069,18.256,-66.532
2,720003000326,18.109,-65.872
2,720003000653,18.204,-67.133
2,720003000995,17.977,-66.296
2,720003001015,17.967,-66.403
